PassengerId,Survived,Pclass,Name,Age,SibSp,Parch,Ticket,Fare,Cabin,Sex_male,Embarked_Q,Embarked_S
345,0,-0.3693648410115938,"Fox, Mr. Stanley Hubert",0.4340550396672933,-0.4745451962498395,-0.4736736092984604,229236,-0.3866707201133388,147,True,False,True
854,1,-1.5661069258891576,"Lines, Miss. Mary Conover",-0.9437045036915236,-0.4745451962498395,0.7676298785983874,PC 17592,0.1448850216124577,99,False,False,True
622,1,-1.5661069258891576,"Kimball, Mr. Edwin Nelson Jr",0.8473829026749384,0.4327933656785018,-0.4736736092984604,11753,0.4097407238022106,95,True,False,True
654,1,0.8273772438659699,"O'Leary, Miss. Hanora ""Norah""",,-0.4745451962498395,-0.4736736092984604,330919,-0.4907831606177232,147,False,True,False
887,0,-0.3693648410115938,"Montvila, Rev. Juozas",-0.1859367548441742,-0.4745451962498395,-0.4736736092984604,211536,-0.3866707201133388,147,True,False,True
111,0,-1.5661069258891576,"Porter, Mr. Walter Chamberlain",1.1918227885146426,-0.4745451962498395,-0.4736736092984604,110465,0.3985820801634062,52,True,False,True
295,0,0.8273772438659699,"Mineff, Mr. Ivan",-0.3926006863479967,-0.4745451962498395,-0.4736736092984604,349233,-0.4894421904510968,147,True,False,True
448,1,-1.5661069258891576,"Seward, Mr. Frederic Kimber",0.2962790853314117,-0.4745451962498395,-0.4736736092984604,113794,-0.1138457087351363,147,True,False,True
193,1,0.8273772438659699,"Andersen-Jensen, Miss. Carla Christine Nielsine",-0.7370405721877009,0.4327933656785018,-0.4736736092984604,350046,-0.4902797934380587,147,False,False,True
683,0,0.8273772438659699,"Olsvigen, Mr. Thor Anderson",-0.6681525950197601,-0.4745451962498395,-0.4736736092984604,6563,-0.4626791642426904,147,True,False,True
539,0,0.8273772438659699,"Risien, Mr. Samuel Beard",,-0.4745451962498395,-0.4736736092984604,364498,-0.356468689333464,147,True,False,True
820,0,0.8273772438659699,"Skoog, Master. Karl Thorsten",-1.3570323666991686,2.247470489535184,2.008933366495236,347088,-0.086663881033249,147,True,False,True
31,0,-1.5661069258891576,"Uruchurtu, Don. Manuel E",0.7096069483390568,-0.4745451962498395,-0.4736736092984604,PC 17601,-0.0902720169770847,147,True,False,False
674,1,-0.3693648410115938,"Wilhelms, Mr. Charles",0.0896151538275891,-0.4745451962498395,-0.4736736092984604,244270,-0.3866707201133388,147,True,False,True
64,0,0.8273772438659699,"Skoog, Master. Harald",-1.7703602297068135,2.247470489535184,2.008933366495236,347088,-0.086663881033249,147,True,False,True
397,0,0.8273772438659699,"Olsson, Miss. Elina",0.0896151538275891,-0.4745451962498395,-0.4736736092984604,350407,-0.4902797934380587,147,False,False,True
878,0,0.8273772438659699,"Petroff, Mr. Nedelio",-0.7370405721877009,-0.4745451962498395,-0.4736736092984604,349212,-0.4894421904510968,147,True,False,True
142,1,0.8273772438659699,"Nysten, Miss. Anna Sofia",-0.5303766406838785,-0.4745451962498395,-0.4736736092984604,347081,-0.4923778278429006,147,False,False,True
794,0,-1.5661069258891576,"Hoyt, Mr. William Fisher",,-0.4745451962498395,-0.4736736092984604,PC 17600,-0.0303713225969997,147,True,False,False
236,0,0.8273772438659699,"Harknett, Miss. Alice Phoebe",,-0.4745451962498395,-0.4736736092984604,W./C. 6609,-0.4964047652802172,147,False,False,True
205,1,0.8273772438659699,"Cohen, Mr. Gurshon ""Gus""",-0.8059285493556418,-0.4745451962498395,-0.4736736092984604,A/5 3540,-0.4863374216869257,147,True,False,True
621,0,0.8273772438659699,"Yasbeck, Mr. Antoni",-0.1859367548441742,0.4327933656785018,-0.4736736092984604,2659,-0.3573908580066095,147,True,False,False
24,1,-1.5661069258891576,"Sloper, Mr. William Thompson",-0.1170487776762333,-0.4745451962498395,-0.4736736092984604,113788,0.0663597415847833,13,True,False,True
199,1,0.8273772438659699,"Madigan, Miss. Margaret ""Maggie""",,-0.4745451962498395,-0.4736736092984604,370370,-0.4923778278429006,147,False,True,False
843,1,-1.5661069258891576,"Serepeca, Miss. Augusta",0.0207271766596483,-0.4745451962498395,-0.4736736092984604,113798,-0.0242463507548411,147,False,False,False
740,0,0.8273772438659699,"Nankoff, Mr. Minko",,-0.4745451962498395,-0.4736736092984604,349218,-0.4894421904510968,147,True,False,True
121,0,-0.3693648410115938,"Hickman, Mr. Stanley George",-0.5992646178518193,1.340131927606843,-0.4736736092984604,S.O.C. 14879,0.8314778546749452,147,True,False,True
478,0,0.8273772438659699,"Braund, Mr. Lewis Richard",-0.0481608005082925,0.4327933656785018,-0.4736736092984604,3460,-0.5065566745596926,147,True,False,True
838,0,0.8273772438659699,"Sirota, Mr. Maurice",,-0.4745451962498395,-0.4736736092984604,392092,-0.4863374216869257,147,True,False,True
791,0,0.8273772438659699,"Keane, Mr. Andrew ""Andy""",,-0.4745451962498395,-0.4736736092984604,12460,-0.4923778278429006,147,True,True,False
363,0,0.8273772438659699,"Barbara, Mrs. (Catherine David)",1.054046834178761,-0.4745451962498395,0.7676298785983874,2691,-0.3573908580066095,147,False,False,False
87,0,0.8273772438659699,"Ford, Mr. William Neal",-0.9437045036915236,0.4327933656785018,3.250236854392083,W./C. 6608,0.0437082184998772,147,True,False,True
68,0,0.8273772438659699,"Crease, Mr. Ernest James",-0.7370405721877009,-0.4745451962498395,-0.4736736092984604,S.P. 3464,-0.4841568350646187,147,True,False,True
351,0,0.8273772438659699,"Odahl, Mr. Nils Martin",-0.4614886635159376,-0.4745451962498395,-0.4736736092984604,7267,-0.4626791642426904,147,True,False,True
211,0,0.8273772438659699,"Ali, Mr. Ahmed",-0.3926006863479967,-0.4745451962498395,-0.4736736092984604,SOTON/O.Q. 3101311,-0.5064721088735089,147,True,False,True
660,0,-1.5661069258891576,"Newell, Mr. Arthur Webster",1.949590537361992,-0.4745451962498395,2.008933366495236,35273,1.6323350375212924,108,True,False,False
449,1,0.8273772438659699,"Baclini, Miss. Marie Catherine",-1.7014722525388728,1.340131927606843,0.7676298785983874,2666,-0.2606618072935451,147,False,False,False
821,1,-1.5661069258891576,"Hays, Mrs. Charles Melville (Clara Jennings Gregg)",1.5362626743543468,0.4327933656785018,0.7676298785983874,12749,1.2341715984066093,37,False,False,True
361,0,0.8273772438659699,"Skoog, Mr. Wilhelm",0.7096069483390568,0.4327933656785018,4.491540342288931,347088,-0.086663881033249,147,True,False,True
803,1,-1.5661069258891576,"Carter, Master. William Thornton II",-1.2881443895312277,0.4327933656785018,2.008933366495236,113760,1.7677408088510642,47,True,False,True
281,0,0.8273772438659699,"Duane, Mr. Frank",2.431806377537578,-0.4745451962498395,-0.4736736092984604,336439,-0.4923778278429006,147,True,True,False
586,1,-1.5661069258891576,"Taussig, Miss. Ruth",-0.8059285493556418,-0.4745451962498395,2.008933366495236,110413,0.955306180872432,135,False,False,True
71,0,-0.3693648410115938,"Jenkin, Mr. Stephen Curnow",0.15850313099553,-0.4745451962498395,-0.4736736092984604,C.A. 33111,-0.4370074380797968,147,True,False,True
300,1,-1.5661069258891576,"Baxter, Mrs. James (Helene DeLaudeniere Chaput)",1.3984867200184652,-0.4745451962498395,0.7676298785983874,PC 17558,4.335332226633905,36,False,False,False
212,1,-0.3693648410115938,"Cameron, Miss. Clear Annie",0.3651670624993525,-0.4745451962498395,-0.4736736092984604,F.C.C. 13528,-0.2255932226206731,147,False,False,True
45,1,0.8273772438659699,"Devaney, Miss. Margaret Delia",-0.7370405721877009,-0.4745451962498395,-0.4736736092984604,330958,-0.489776426258394,147,False,True,False
409,0,0.8273772438659699,"Birkeland, Mr. Hans Martin Monsen",-0.5992646178518193,-0.4745451962498395,-0.4736736092984604,312992,-0.4918744606632361,147,True,False,True
447,1,-0.3693648410115938,"Mellinger, Miss. Madeleine Violet",-1.150368435195346,-0.4745451962498395,0.7676298785983874,250644,-0.255795253400548,147,False,False,True
427,1,-0.3693648410115938,"Clarke, Mrs. Charles V (Ada Maria Winfield)",-0.1170487776762333,0.4327933656785018,-0.4736736092984604,2003,-0.1249197866877571,147,False,False,True
169,0,-1.5661069258891576,"Baumann, Mr. John D",,-0.4745451962498395,-0.4736736092984604,PC 17318,-0.1264298882267508,147,True,False,True
197,0,0.8273772438659699,"Mernagh, Mr. Robert",,-0.4745451962498395,-0.4736736092984604,368703,-0.4923778278429006,147,True,True,False
773,0,-0.3693648410115938,"Mack, Mrs. (Mary)",1.880702560194051,-0.4745451962498395,-0.4736736092984604,S.O./P.P. 3,-0.4370074380797968,136,False,False,True
73,0,-0.3693648410115938,"Hood, Mr. Ambrose Jr",-0.5992646178518193,-0.4745451962498395,-0.4736736092984604,S.O.C. 14879,0.8314778546749452,147,True,False,True
423,0,0.8273772438659699,"Zimmerman, Mr. Leo",-0.0481608005082925,-0.4745451962498395,-0.4736736092984604,315082,-0.4898609919445778,147,True,False,True
533,0,0.8273772438659699,"Elias, Mr. Joseph Jr",-0.8748165265235827,0.4327933656785018,0.7676298785983874,2690,-0.5028639729296732,147,True,False,False
592,1,-1.5661069258891576,"Stephenson, Mrs. Walter Bertram (Martha Eustis)",1.5362626743543468,0.4327933656785018,-0.4736736092984604,36947,0.9274538680872312,96,False,False,False
313,0,-0.3693648410115938,"Lahtinen, Mrs. William (Anna Sylfven)",-0.254824732012115,0.4327933656785018,0.7676298785983874,250651,-0.1249197866877571,147,False,False,True
312,1,-1.5661069258891576,"Ryerson, Miss. Emily Borie",-0.8059285493556418,1.340131927606843,2.008933366495236,PC 17608,4.634416897040849,35,False,False,False
890,1,-1.5661069258891576,"Behr, Mr. Karl Howell",-0.254824732012115,-0.4745451962498395,-0.4736736092984604,111369,-0.0443810379414243,60,True,False,False
836,1,-1.5661069258891576,"Compton, Miss. Sara Rebecca",0.6407189711711159,0.4327933656785018,0.7676298785983874,PC 17756,1.0259447039291216,130,False,False,False
834,0,0.8273772438659699,"Augustsson, Mr. Albert",-0.4614886635159376,-0.4745451962498395,-0.4736736092984604,347468,-0.4902797934380587,147,True,False,True
606,0,0.8273772438659699,"Lindell, Mr. Edvard Bengtsson",0.4340550396672933,0.4327933656785018,-0.4736736092984604,349910,-0.3353272677875516,147,True,False,True
768,0,0.8273772438659699,"Mangan, Miss. Mary",0.0551711652436187,-0.4745451962498395,-0.4736736092984604,364850,-0.4923778278429006,147,False,True,False
540,1,-1.5661069258891576,"Frolicher, Miss. Hedwig Margaritha",-0.5303766406838785,-0.4745451962498395,2.008933366495236,13568,0.3482453621969482,27,False,False,False
358,0,-0.3693648410115938,"Funk, Miss. Annie Clemmer",0.571830994003175,-0.4745451962498395,-0.4736736092984604,237671,-0.3866707201133388,147,False,False,True
255,0,0.8273772438659699,"Rosblom, Mrs. Viktor (Helena Wilhelmina)",0.7784949255069976,-0.4745451962498395,2.008933366495236,370129,-0.2414492887801075,147,False,False,True
267,0,0.8273772438659699,"Panula, Mr. Ernesti Arvid",-0.9437045036915236,3.1548090514635256,0.7676298785983874,3101295,0.1506737441786005,147,True,False,True
67,1,-0.3693648410115938,"Nye, Mrs. (Elizabeth Ramell)",-0.0481608005082925,-0.4745451962498395,-0.4736736092984604,C.A. 29395,-0.4370074380797968,142,False,False,True
320,1,-1.5661069258891576,"Spedden, Mrs. Frederic Oakley (Margaretta Corning Stone)",0.7096069483390568,0.4327933656785018,0.7676298785983874,16966,2.059693773056521,124,False,False,False
779,0,0.8273772438659699,"Kilgannon, Mr. Thomas J",,-0.4745451962498395,-0.4736736092984604,36865,-0.4926295114327329,147,True,True,False
175,0,-1.5661069258891576,"Smith, Mr. James Clinch",1.8118145830261103,-0.4745451962498395,-0.4736736092984604,17764,-0.0303713225969997,14,True,False,False
494,0,-1.5661069258891576,"Artagaveytia, Mr. Ramon",2.845134240545223,-0.4745451962498395,-0.4736736092984604,PC 17609,0.3483299278831318,147,True,False,False
216,1,-1.5661069258891576,"Newell, Miss. Madeleine",0.0896151538275891,0.4327933656785018,-0.4736736092984604,35273,1.6323350375212924,103,False,False,False
310,1,-1.5661069258891576,"Francatelli, Miss. Laura Mabel",0.0207271766596483,-0.4745451962498395,-0.4736736092984604,PC 17485,0.4978299802435121,125,False,False,False
823,0,-1.5661069258891576,"Reuchlin, Jonkheer. John George",0.571830994003175,-0.4745451962498395,-0.4736736092984604,19972,-0.6484216535389205,147,True,False,True
251,0,0.8273772438659699,"Reed, Mr. James George",,-0.4745451962498395,-0.4736736092984604,362316,-0.5024451714361923,147,True,False,True
166,1,0.8273772438659699,"Goldsmith, Master. Frank John William ""Frankie""",-1.4259203438671093,-0.4745451962498395,2.008933366495236,363291,-0.2351571990343002,147,True,False,True
542,0,0.8273772438659699,"Andersson, Miss. Ingeborg Constanzia",-1.4259203438671093,3.1548090514635256,2.008933366495236,347082,-0.0187093117785307,147,False,False,True
626,0,-1.5661069258891576,"Sutton, Mr. Frederick",2.1562544688658143,-0.4745451962498395,-0.4736736092984604,36963,0.0023475440811979,110,True,False,True
389,0,0.8273772438659699,"Sadlier, Mr. Matthew",,-0.4745451962498395,-0.4736736092984604,367655,-0.4927966293363816,147,True,True,False
77,0,0.8273772438659699,"Staneff, Mr. Ivan",,-0.4745451962498395,-0.4736736092984604,349208,-0.4894421904510968,147,True,False,True
282,0,0.8273772438659699,"Olsson, Mr. Nils Johan Goransson",-0.1170487776762333,-0.4745451962498395,-0.4736736092984604,347464,-0.4902797934380587,147,True,False,True
713,1,-1.5661069258891576,"Taylor, Mr. Elmer Zebley",1.2607107656825836,0.4327933656785018,-0.4736736092984604,19996,0.3985820801634062,58,True,False,True
339,1,0.8273772438659699,"Dahl, Mr. Karl Edwart",1.054046834178761,-0.4745451962498395,-0.4736736092984604,7598,-0.4863374216869257,147,True,False,True
328,1,-0.3693648410115938,"Ball, Mrs. (Ada E Hall)",0.4340550396672933,-0.4745451962498395,-0.4736736092984604,28551,-0.3866707201133388,90,False,False,True
322,0,0.8273772438659699,"Danoff, Mr. Yoto",-0.1859367548441742,-0.4745451962498395,-0.4736736092984604,349219,-0.4894421904510968,147,True,False,True
546,0,-1.5661069258891576,"Nicholson, Mr. Arthur Ernest",2.362918400369637,-0.4745451962498395,-0.4736736092984604,693,-0.1249197866877571,147,True,False,True
591,0,0.8273772438659699,"Rintamaki, Mr. Matti",0.3651670624993525,-0.4745451962498395,-0.4736736092984604,STON/O 2. 3101273,-0.5049620073345151,147,True,False,True
292,1,-1.5661069258891576,"Bishop, Mrs. Dickinson H (Helen Walton)",-0.7370405721877009,0.4327933656785018,-0.4736736092984604,11967,1.1854295476653287,31,False,False,False
466,0,0.8273772438659699,"Goncalves, Mr. Manuel Estanslas",0.571830994003175,-0.4745451962498395,-0.4736736092984604,SOTON/O.Q. 3101306,-0.5064721088735089,147,True,False,True
815,0,0.8273772438659699,"Tomlin, Mr. Ernest Portage",0.0551711652436187,-0.4745451962498395,-0.4736736092984604,364499,-0.4863374216869257,147,True,False,True
443,0,0.8273772438659699,"Petterson, Mr. Johan Emil",-0.3237127091800559,0.4327933656785018,-0.4736736092984604,347076,-0.4918744606632361,147,True,False,True
671,1,-0.3693648410115938,"Brown, Mrs. Thomas William Solomon (Elizabeth Catherine Ford)",0.7096069483390568,0.4327933656785018,0.7676298785983874,29750,0.1368311467378245,147,False,False,True
463,0,-1.5661069258891576,"Gee, Mr. Arthur H",1.1918227885146426,-0.4745451962498395,-0.4736736092984604,111320,0.1267638031445329,133,True,False,True
287,1,0.8273772438659699,"de Mulder, Mr. Theodore",0.0207271766596483,-0.4745451962498395,-0.4736736092984604,345774,-0.45714212526638,147,True,False,True
210,1,-1.5661069258891576,"Blank, Mr. Henry",0.7096069483390568,-0.4745451962498395,-0.4736736092984604,112277,-0.0242463507548411,8,True,False,False
670,1,-1.5661069258891576,"Taylor, Mrs. Elmer Zebley (Juliet Cummins Wright)",,0.4327933656785018,-0.4736736092984604,19996,0.3985820801634062,58,False,False,True
228,0,0.8273772438659699,"Lovell, Mr. John Hall (""Henry"")",-0.6337086064357897,-0.4745451962498395,-0.4736736092984604,A/5 21173,-0.5024451714361923,147,True,False,True
850,1,-1.5661069258891576,"Goldenberg, Mrs. Samuel L (Edwiga Grabowska)",,0.4327933656785018,-0.4736736092984604,17453,1.145663540471827,86,False,False,False
513,1,-1.5661069258891576,"McGough, Mr. James Robert",0.4340550396672933,-0.4745451962498395,-0.4736736092984604,PC 17473,-0.1191310641216144,121,True,False,True
528,0,-1.5661069258891576,"Farthing, Mr. John",,-0.4745451962498395,-0.4736736092984604,PC 17483,3.817033162951754,88,True,False,True
877,0,0.8273772438659699,"Gustafsson, Mr. Alfred Ossian",-0.6681525950197601,-0.4745451962498395,-0.4736736092984604,7534,-0.4501795504372595,147,True,False,True
97,0,-1.5661069258891576,"Goldschmidt, Mr. George B",2.845134240545223,-0.4745451962498395,-0.4736736092984604,PC 17754,0.0493298231623713,12,True,False,False
293,0,-0.3693648410115938,"Levy, Mr. Rene Jacques",0.4340550396672933,-0.4745451962498395,-0.4736736092984604,SC/Paris 2163,-0.3891875560116617,90,True,False,False
324,1,-0.3693648410115938,"Caldwell, Mrs. Albert Francis (Sylvia Mae Harbaugh)",-0.5303766406838785,0.4327933656785018,0.7676298785983874,248738,-0.0645157251280075,147,False,False,True
737,0,0.8273772438659699,"Ford, Mrs. Edward (Margaret Ann Watson)",1.2607107656825836,0.4327933656785018,3.250236854392083,W./C. 6608,0.0437082184998772,147,False,False,True
530,0,-0.3693648410115938,"Hocking, Mr. Richard George",-0.4614886635159376,1.340131927606843,0.7676298785983874,29104,-0.4168727508932136,147,True,False,True
219,1,-1.5661069258891576,"Bazzani, Miss. Albina",0.15850313099553,-0.4745451962498395,-0.4736736092984604,11813,0.8876878608937296,93,False,False,False
276,1,-1.5661069258891576,"Andrews, Miss. Kornelia Theodosia",2.294030423201696,0.4327933656785018,-0.4736736092984604,13502,0.921244330558889,113,False,False,True
79,1,-0.3693648410115938,"Caldwell, Master. Alden Gates",-1.9887351173291865,-0.4745451962498395,2.008933366495236,248738,-0.0645157251280075,147,True,False,True
786,0,0.8273772438659699,"Harmer, Mr. Abraham (David Lishin)",-0.3237127091800559,-0.4745451962498395,-0.4736736092984604,374887,-0.5024451714361923,147,True,False,True
605,1,-1.5661069258891576,"Homer, Mr. Harry (""Mr E Haven"")",0.3651670624993525,-0.4745451962498395,-0.4736736092984604,111426,-0.1138457087351363,147,True,False,False
797,1,-1.5661069258891576,"Leader, Dr. Alice (Farnham)",1.3295987428505245,-0.4745451962498395,-0.4736736092984604,17465,-0.1263453225405672,94,False,False,True
140,0,-1.5661069258891576,"Giglio, Mr. Victor",-0.3926006863479967,-0.4745451962498395,-0.4736736092984604,PC 17593,0.9462455716384696,45,True,False,False
579,0,0.8273772438659699,"Caram, Mrs. Joseph (Maria Elias)",,0.4327933656785018,-0.4736736092984604,2689,-0.3573083057891445,147,False,False,False
495,0,0.8273772438659699,"Stanley, Mr. Edward Roland",-0.5992646178518193,-0.4745451962498395,-0.4736736092984604,A/4 45380,-0.4863374216869257,147,True,False,True
360,1,0.8273772438659699,"Mockler, Miss. Helen Mary ""Ellie""",,-0.4745451962498395,-0.4736736092984604,330980,-0.489776426258394,147,False,True,False
66,1,0.8273772438659699,"Moubarek, Master. Gerios",,0.4327933656785018,0.7676298785983874,2661,-0.3414522396297103,147,True,False,False
482,0,-0.3693648410115938,"Frost, Mr. Anthony Wood ""Archie""",,-0.4745451962498395,-0.4736736092984604,239854,-0.6484216535389205,147,True,False,True
778,1,0.8273772438659699,"Emanuel, Miss. Virginia Ethel",-1.7014722525388728,-0.4745451962498395,-0.4736736092984604,364516,-0.397241430886295,147,False,False,True
600,1,-1.5661069258891576,"Duff Gordon, Sir. Cosmo Edmund (""Mr Morgan"")",1.3295987428505245,0.4327933656785018,-0.4736736092984604,PC 17485,0.4978299802435121,4,True,False,False
831,1,0.8273772438659699,"Yasbeck, Mrs. Antoni (Selini Alexander)",-1.0125924808594644,0.4327933656785018,-0.4736736092984604,2659,-0.3573908580066095,147,False,False,False
307,1,-1.5661069258891576,"Fleming, Miss. Margaret",,-0.4745451962498395,-0.4736736092984604,17421,1.5841789061771412,147,False,False,False
232,0,0.8273772438659699,"Larsson, Mr. Bengt Edvin",-0.0481608005082925,-0.4745451962498395,-0.4736736092984604,347067,-0.4918744606632361,147,True,False,True
846,0,0.8273772438659699,"Abbing, Mr. Anthony",0.8473829026749384,-0.4745451962498395,-0.4736736092984604,C.A. 5547,-0.4964047652802172,147,True,False,True
50,0,0.8273772438659699,"Arnold-Franchi, Mrs. Josef (Josefine Franchi)",-0.8059285493556418,0.4327933656785018,-0.4736736092984604,349237,-0.2900242216177394,147,False,False,True
653,0,0.8273772438659699,"Kalvik, Mr. Johannes Halvorsen",-0.5992646178518193,-0.4745451962498395,-0.4736736092984604,8475,-0.4786197960883083,147,True,False,True
855,0,-0.3693648410115938,"Carter, Mrs. Ernest Courtenay (Lilian Hughes)",0.9851588570108202,0.4327933656785018,-0.4736736092984604,244252,-0.1249197866877571,147,False,False,True
343,0,-0.3693648410115938,"Collander, Mr. Erik Gustaf",-0.1170487776762333,-0.4745451962498395,-0.4736736092984604,248740,-0.3866707201133388,147,True,False,True
595,0,-0.3693648410115938,"Chapman, Mr. John Henry",0.5029430168352342,0.4327933656785018,-0.4736736092984604,SC/AH 29037,-0.1249197866877571,147,True,False,True
886,0,0.8273772438659699,"Rice, Mrs. William (Margaret Norton)",0.6407189711711159,-0.4745451962498395,5.73284383018578,382652,-0.0619988892296846,147,False,True,False
417,1,-0.3693648410115938,"Drew, Mrs. James Vivian (Lulu Thorne Christian)",0.2962790853314117,0.4327933656785018,0.7676298785983874,28220,0.0059556800250336,147,False,False,True
214,0,-0.3693648410115938,"Givard, Mr. Hans Kristensen",0.0207271766596483,-0.4745451962498395,-0.4736736092984604,250646,-0.3866707201133388,147,True,False,True
34,0,-0.3693648410115938,"Wheadon, Mr. Edward H",2.500694354705519,-0.4745451962498395,-0.4736736092984604,C.A. 24579,-0.4370074380797968,147,True,False,True
32,1,-1.5661069258891576,"Spencer, Mrs. William Augustus (Marie Eugenie)",,0.4327933656785018,-0.4736736092984604,PC 17569,2.301728820789,41,False,False,False
669,0,0.8273772438659699,"Cook, Mr. Jacob",0.9162708798428792,-0.4745451962498395,-0.4736736092984604,A/5 3536,-0.4863374216869257,147,True,False,True
585,0,0.8273772438659699,"Paulner, Mr. Uscher",,-0.4745451962498395,-0.4736736092984604,3411,-0.4729981914258143,147,True,False,False
515,0,0.8273772438659699,"Coleff, Mr. Satio",-0.3926006863479967,-0.4745451962498395,-0.4736736092984604,349209,-0.4974960653257301,147,True,False,True
689,0,0.8273772438659699,"Fischer, Mr. Eberhard Thelander",-0.8059285493556418,-0.4745451962498395,-0.4736736092984604,350036,-0.4914556591697551,147,True,False,True
110,1,0.8273772438659699,"Moran, Miss. Bertha",,0.4327933656785018,-0.4736736092984604,371110,-0.1621689579829361,147,False,True,False
78,0,0.8273772438659699,"Moutal, Mr. Rahamin Haim",,-0.4745451962498395,-0.4736736092984604,374746,-0.4863374216869257,147,True,False,True
612,0,0.8273772438659699,"Jardin, Mr. Jose Neto",,-0.4745451962498395,-0.4736736092984604,SOTON/O.Q. 3101305,-0.5064721088735089,147,True,False,True
644,1,0.8273772438659699,"Foo, Mr. Choong",,-0.4745451962498395,-0.4736736092984604,1601,0.489103606816847,147,True,False,True
83,1,0.8273772438659699,"McDermott, Miss. Brigdet Delia",,-0.4745451962498395,-0.4736736092984604,330932,-0.4916227770734037,147,False,True,False
519,1,-0.3693648410115938,"Angle, Mrs. William A (Florence ""Mary"" Agnes Hughes)",0.4340550396672933,0.4327933656785018,-0.4736736092984604,226875,-0.1249197866877571,147,False,False,True
658,0,0.8273772438659699,"Bourke, Mrs. John (Catherine)",0.15850313099553,0.4327933656785018,0.7676298785983874,364849,-0.3363340021468808,147,False,True,False
297,0,0.8273772438659699,"Hanna, Mr. Mansour",-0.4270446749319672,-0.4745451962498395,-0.4736736092984604,2693,-0.5028639729296732,147,True,False,False
508,1,-1.5661069258891576,"Bradley, Mr. George (""George Arthur Brayton"")",,-0.4745451962498395,-0.4736736092984604,111427,-0.1138457087351363,147,True,False,True
809,0,-0.3693648410115938,"Meyer, Mr. August",0.6407189711711159,-0.4745451962498395,-0.4736736092984604,248723,-0.3866707201133388,147,True,False,True
376,1,-1.5661069258891576,"Meyer, Mrs. Edgar Joseph (Leila Saks)",,0.4327933656785018,-0.4736736092984604,PC 17604,1.0060617003323709,147,False,False,False
6,0,0.8273772438659699,"Moran, Mr. James",,-0.4745451962498395,-0.4736736092984604,330877,-0.4781164289086437,147,True,True,False
55,0,-1.5661069258891576,"Ostby, Mr. Engelhart Cornelius",2.431806377537578,-0.4745451962498395,0.7676298785983874,113509,0.5995101505357573,23,True,False,False
399,0,-0.3693648410115938,"Pain, Dr. Alfred",-0.4614886635159376,-0.4745451962498395,-0.4736736092984604,244278,-0.4370074380797968,147,True,False,True
458,1,-1.5661069258891576,"Kenyon, Mrs. Frederick R (Marion)",,0.4327933656785018,-0.4736736092984604,17464,0.395813560675251,97,False,False,True
522,0,0.8273772438659699,"Vovk, Mr. Janko",-0.5303766406838785,-0.4745451962498395,-0.4736736092984604,349252,-0.4894421904510968,147,True,False,True
364,0,0.8273772438659699,"Asim, Mr. Adola",0.3651670624993525,-0.4745451962498395,-0.4736736092984604,SOTON/O.Q. 3101310,-0.5064721088735089,147,True,False,True
